customer_id,first_order_date,last_order_date,frequency,monetary,avg_review,cancelled_orders,returned_orders,total_orders,preferred_category,preferred_payment,avg_delivery_days,avg_discount_rate,recency_days,customer_age_days,avg_order_value,cancel_rate,return_rate,churn,has_delivered_order
CUST03118,2021-05-16,2023-10-24,2,1277854.19,4.5,0,0,2,Electronics,COD,10.0,0.35,68,959,638927.095,0.0,0.0,0,1
CUST03119,2021-05-31,2021-05-31,1,702593.79,5.0,0,0,1,Fashion,Debit Card,7.333333333333333,0.15,944,944,702593.79,0.0,0.0,1,0
CUST03120,2022-07-01,2023-06-28,3,1167059.68,4.0,0,0,3,F&B,Bank Transfer,6.333333333333333,0.16666666666666666,186,548,389019.8933333333,0.0,0.0,1,1
CUST03121,2022-10-05,2023-08-27,4,3809959.1199999996,3.75,1,0,4,F&B,COD,4.5,0.0625,126,452,952489.7799999999,0.25,0.0,0,1
CUST03122,2022-12-24,2023-09-03,3,1788861.42,3.0,0,0,3,Books,COD,3.6666666666666665,0.18333333333333335,119,372,596287.14,0.0,0.0,0,1
CUST03123,2023-04-10,2023-12-30,2,1402994.7,4.5,0,0,2,Beauty,Credit Card,7.0,0.05,1,265,701497.35,0.0,0.0,0,1
CUST03124,2022-01-05,2023-12-18,3,946068.24,4.666666666666667,0,0,3,Beauty,Credit Card,10.0,0.049999999999999996,13,725,315356.08,0.0,0.0,0,1
CUST03125,2021-01-25,2023-09-17,7,2817708.31,4.428571428571429,1,0,7,F&B,COD,7.5,0.07857142857142858,105,1070,402529.7585714286,0.14285714285714285,0.0,0,1
CUST03126,2021-06-08,2023-06-11,3,1336466.9500000002,4.333333333333333,2,0,3,Automotive,Bank Transfer,14.0,0.06666666666666667,203,936,445488.9833333334,0.6666666666666666,0.0,1,1
CUST03127,2021-09-03,2023-04-13,3,1077822.48,3.6666666666666665,0,0,3,Beauty,Bank Transfer,3.0,0.25,262,849,359274.16,0.0,0.0,1,1
CUST03128,2023-01-15,2023-09-17,3,669902.95,4.0,1,0,3,Toys,Debit Card,7.5,0.26666666666666666,105,350,223300.9833333333,0.3333333333333333,0.0,0,1
CUST03129,2021-01-22,2022-05-14,6,2529071.2199999997,3.3333333333333335,1,0,6,Automotive,Bank Transfer,5.5,0.08333333333333333,596,1073,421511.86999999994,0.16666666666666666,0.0,1,1
CUST03130,2021-04-28,2023-06-17,4,2055219.13,3.5,1,0,4,Health,Debit Card,6.0,0.1875,197,977,513804.7825,0.25,0.0,1,1
CUST03131,2023-08-10,2023-08-10,1,12976571.63,1.0,0,0,1,Home & Living,E-Wallet,7.333333333333333,0.0,143,143,12976571.63,0.0,0.0,0,0
CUST03132,2021-09-17,2023-08-23,3,5393219.73,3.6666666666666665,0,0,3,Books,Debit Card,9.0,0.016666666666666666,130,835,1797739.9100000001,0.0,0.0,0,1
CUST03133,2022-07-16,2023-11-13,4,3798032.66,3.5,1,0,4,Health,Credit Card,4.5,0.0875,48,533,949508.165,0.25,0.0,0,1
CUST03134,2021-09-28,2023-07-08,8,3334764.58,4.0,0,1,8,Home & Living,Bank Transfer,6.0,0.1125,176,824,416845.5725,0.0,0.125,0,1
CUST03135,2021-10-30,2022-06-28,3,1524522.3800000001,3.6666666666666665,0,0,3,Toys,COD,3.0,0.26666666666666666,551,792,508174.1266666667,0.0,0.0,1,1
CUST03136,2021-05-14,2023-10-17,4,762772.4400000001,4.5,0,0,4,Beauty,Credit Card,8.0,0.275,75,961,190693.11000000002,0.0,0.0,0,1
CUST03137,2021-10-01,2022-09-22,4,3473816.96,4.0,1,0,4,Automotive,E-Wallet,7.0,0.1375,465,821,868454.24,0.25,0.0,1,1
CUST03138,2021-05-13,2023-11-20,5,2275073.54,4.6,0,0,5,Fashion,COD,8.0,0.16999999999999998,41,962,455014.708,0.0,0.0,0,1
CUST03139,2021-07-30,2023-12-14,3,781487.35,3.75,0,0,3,Toys,COD,6.0,0.1875,17,884,260495.78333333333,0.0,0.0,0,1
CUST03140,2021-04-22,2022-07-08,4,2807953.19,4.75,1,0,4,Health,Debit Card,7.0,0.1375,541,983,701988.2975,0.25,0.0,1,1
CUST03141,2021-01-10,2023-12-30,8,3804119.2899999996,4.25,1,2,8,Electronics,Bank Transfer,9.333333333333334,0.26875,1,1085,475514.91124999995,0.125,0.25,0,1
CUST03142,2022-01-30,2022-04-03,2,3570114.96,4.5,0,0,2,Electronics,Credit Card,7.333333333333333,0.275,637,700,1785057.48,0.0,0.0,1,0
CUST03143,2022-01-30,2022-01-30,1,140733.21,2.0,0,0,1,Toys,E-Wallet,7.0,0.1,700,700,140733.21,0.0,0.0,1,1
CUST03144,2021-07-20,2023-10-02,4,1367375.9,4.25,0,0,4,Beauty,Bank Transfer,8.5,0.1875,90,894,341843.975,0.0,0.0,0,1
CUST03145,2021-03-17,2023-12-05,3,951693.5599999999,4.333333333333333,0,0,3,Books,Debit Card,7.333333333333333,0.09999999999999999,26,1019,317231.18666666665,0.0,0.0,0,0
CUST03146,2021-06-27,2022-12-21,5,2818992.6100000003,3.4,1,0,5,Fashion,Bank Transfer,6.333333333333333,0.12000000000000002,375,917,563798.5220000001,0.2,0.0,1,1
CUST03147,2021-04-19,2022-12-24,5,2568333.44,4.2,1,0,5,Beauty,Credit Card,8.5,0.09,372,986,513666.68799999997,0.2,0.0,1,1
CUST03148,2022-05-30,2022-08-27,2,1054653.97,4.0,0,0,2,Beauty,Credit Card,1.0,0.1,491,580,527326.985,0.0,0.0,1,1
CUST03149,2022-07-18,2023-06-15,2,808306.81,3.5,0,0,2,Automotive,Bank Transfer,8.0,0.125,199,531,404153.405,0.0,0.0,1,1
CUST03150,2021-04-06,2023-12-18,5,1503786.57,4.0,0,0,5,Automotive,COD,7.25,0.16,13,999,300757.314,0.0,0.0,0,1
CUST03151,2021-02-22,2022-01-24,2,1310132.19,4.0,0,0,2,Automotive,Bank Transfer,5.5,0.025,706,1042,655066.095,0.0,0.0,1,1
CUST03152,2021-06-15,2023-05-08,5,2098696.9,4.2,0,1,5,Health,Bank Transfer,5.0,0.15,237,929,419739.38,0.0,0.2,1,1
CUST03153,2021-08-29,2023-10-09,4,241630.78,4.25,0,0,4,Fashion,Bank Transfer,4.0,0.175,83,854,60407.695,0.0,0.0,0,1
CUST03154,2021-11-28,2023-11-25,4,1533544.6,3.5,1,0,4,Automotive,Bank Transfer,5.0,0.08750000000000001,36,763,383386.15,0.25,0.0,0,1
CUST03155,2022-01-20,2022-12-24,2,397779.62,3.5,0,0,2,Books,COD,3.0,0.175,372,710,198889.81,0.0,0.0,1,1
CUST03156,2022-01-23,2023-04-27,2,1234766.14,4.5,0,0,2,Fashion,Credit Card,2.0,0.25,248,707,617383.07,0.0,0.0,1,1
CUST03157,2021-01-04,2022-09-13,3,835624.97,4.333333333333333,1,0,3,F&B,Credit Card,12.0,0.08333333333333333,474,1091,278541.6566666667,0.3333333333333333,0.0,1,1
CUST03158,2021-05-26,2023-11-29,2,586464.63,3.5,0,0,2,Automotive,COD,7.333333333333333,0.15000000000000002,32,949,293232.315,0.0,0.0,0,0
CUST03159,2021-10-13,2023-08-24,5,1054458.67,3.8,0,0,5,Sports,Credit Card,9.0,0.15,129,809,210891.734,0.0,0.0,0,1
CUST03160,2021-03-12,2023-09-07,7,7859353.300000001,3.857142857142857,0,0,7,Books,Bank Transfer,5.714285714285714,0.1142857142857143,115,1024,1122764.7571428572,0.0,0.0,0,1
CUST03161,2021-04-22,2023-09-09,4,2340566.29,4.75,0,0,4,Beauty,Bank Transfer,7.666666666666667,0.1125,113,983,585141.5725,0.0,0.0,0,1
CUST03162,2021-08-05,2021-08-05,1,20422.55,5.0,0,0,1,Fashion,Debit Card,11.0,0.25,878,878,20422.55,0.0,0.0,1,1
CUST03163,2022-03-05,2023-02-25,3,313720.81,3.6666666666666665,0,0,3,F&B,Credit Card,7.0,0.08333333333333333,309,666,104573.60333333333,0.0,0.0,1,1
CUST03164,2021-10-12,2022-07-12,2,49512.119999999995,4.0,0,0,2,Fashion,E-Wallet,8.5,0.4,537,810,24756.059999999998,0.0,0.0,1,1
CUST03165,2021-04-10,2023-07-17,8,3916610.19,4.0,0,0,8,Beauty,Bank Transfer,5.5,0.08125,167,995,489576.27375,0.0,0.0,0,1
CUST03166,2022-05-24,2022-05-24,1,1854261.34,4.0,1,0,1,F&B,Credit Card,7.333333333333333,0.0,586,586,1854261.34,1.0,0.0,1,0
CUST03168,2021-06-07,2023-09-02,6,1722167.19,4.166666666666667,1,0,6,Automotive,Bank Transfer,7.6,0.15,120,937,287027.865,0.16666666666666666,0.0,0,1
CUST03169,2021-11-13,2023-11-28,6,4773755.5,3.8333333333333335,0,0,6,Automotive,Credit Card,9.333333333333334,0.09999999999999999,33,778,795625.9166666666,0.0,0.0,0,1
CUST03170,2021-04-11,2022-04-09,3,974721.28,4.333333333333333,0,0,3,Home & Living,Credit Card,2.0,0.11666666666666665,631,994,324907.0933333333,0.0,0.0,1,1
CUST03171,2021-04-05,2023-07-26,5,6079758.239999999,3.2,2,0,5,Automotive,E-Wallet,5.0,0.08,158,1000,1215951.6479999998,0.4,0.0,0,1
CUST03172,2022-01-09,2023-03-14,3,1213588.46,2.3333333333333335,1,0,3,Beauty,Credit Card,7.0,0.21666666666666667,292,721,404529.48666666663,0.3333333333333333,0.0,1,1
CUST03173,2021-06-03,2023-10-12,4,3292079.2800000003,3.5,1,0,4,Automotive,Credit Card,7.333333333333333,0.225,80,941,823019.8200000001,0.25,0.0,0,0
CUST03174,2021-09-23,2022-08-14,2,491374.83,2.5,0,0,2,Beauty,Debit Card,9.0,0.1,504,829,245687.415,0.0,0.0,1,1
CUST03175,2021-10-20,2023-07-10,5,3043086.1999999997,4.2,0,1,5,Beauty,COD,7.0,0.06999999999999999,174,802,608617.24,0.0,0.2,0,1
CUST03176,2021-01-11,2023-12-06,5,1922588.24,4.8,0,0,5,Fashion,Debit Card,10.0,0.02,25,1084,384517.648,0.0,0.0,0,1
CUST03177,2021-08-06,2023-07-17,7,4333342.17,4.714285714285714,0,1,7,Sports,COD,7.5,0.17857142857142858,167,877,619048.8814285714,0.0,0.14285714285714285,0,1
CUST03178,2021-04-16,2023-09-23,8,12869810.47,4.375,0,0,8,Automotive,E-Wallet,8.2,0.125,99,989,1608726.30875,0.0,0.0,0,1
CUST03179,2021-08-22,2022-11-17,3,1765619.6,2.3333333333333335,0,0,3,Automotive,COD,6.0,0.16666666666666666,409,861,588539.8666666667,0.0,0.0,1,1
CUST03180,2022-09-16,2023-11-02,5,1750167.4,3.0,0,0,5,Health,Bank Transfer,7.333333333333333,0.02,59,471,350033.48,0.0,0.0,0,1
CUST03181,2021-08-18,2023-11-01,5,2028390.37,4.2,1,0,5,Electronics,Bank Transfer,6.0,0.15999999999999998,60,865,405678.074,0.2,0.0,0,1
CUST03182,2021-01-02,2022-11-02,4,1298480.79,4.5,2,0,4,Toys,E-Wallet,7.0,0.075,424,1093,324620.1975,0.5,0.0,1,1
CUST03183,2021-02-26,2023-05-07,6,23150490.25,4.0,0,0,6,Sports,Bank Transfer,8.0,0.10833333333333334,238,1038,3858415.0416666665,0.0,0.0,1,1
CUST03184,2021-10-07,2023-03-15,8,4004782.4900000007,4.125,0,0,8,Electronics,COD,7.5,0.21875,291,815,500597.8112500001,0.0,0.0,1,1
CUST03185,2021-06-02,2021-07-16,2,283121.67000000004,3.5,0,0,2,F&B,COD,7.0,0.125,898,942,141560.83500000002,0.0,0.0,1,1
CUST03186,2021-06-06,2023-06-12,2,547748.93,4.5,0,0,2,Books,Credit Card,10.5,0.4,202,938,273874.465,0.0,0.0,1,1
CUST03187,2022-06-08,2022-12-06,2,1029139.93,5.0,0,0,2,Books,Bank Transfer,6.5,0.0,390,571,514569.965,0.0,0.0,1,1
CUST03188,2021-01-02,2022-11-01,3,3550748.63,4.666666666666667,0,0,3,Automotive,E-Wallet,10.5,0.18333333333333335,425,1093,1183582.8766666667,0.0,0.0,1,1
CUST03189,2022-10-16,2023-05-19,4,1444293.53,3.5,1,0,4,Automotive,COD,6.0,0.0125,226,441,361073.3825,0.25,0.0,1,1
CUST03190,2021-02-24,2022-12-14,3,2839219.6799999997,4.333333333333333,0,0,3,Books,Bank Transfer,4.5,0.26666666666666666,382,1040,946406.5599999999,0.0,0.0,1,1
CUST03191,2021-06-14,2022-10-07,2,1964432.81,3.0,0,0,2,Beauty,Bank Transfer,2.0,0.22499999999999998,450,930,982216.405,0.0,0.0,1,1
CUST03192,2021-08-19,2022-10-11,3,618130.72,2.3333333333333335,0,0,3,Beauty,Bank Transfer,6.0,0.16666666666666666,446,864,206043.57333333333,0.0,0.0,1,1
CUST03193,2021-09-24,2023-05-27,4,927909.1799999999,4.25,1,0,4,Home & Living,Bank Transfer,7.5,0.05,218,828,231977.29499999998,0.25,0.0,1,1
CUST03194,2021-11-16,2023-02-15,2,10539759.01,4.0,0,0,2,Fashion,E-Wallet,6.0,0.325,319,775,5269879.505,0.0,0.0,1,1
CUST03195,2022-10-04,2023-11-08,4,644564.0,3.5,0,0,4,Fashion,Bank Transfer,4.0,0.2,53,453,161141.0,0.0,0.0,0,1
CUST03196,2021-01-22,2021-06-11,3,811631.82,4.0,0,0,3,Electronics,Credit Card,11.0,0.16666666666666666,933,1073,270543.94,0.0,0.0,1,1
CUST03197,2022-01-04,2023-12-08,4,681917.13,4.0,0,1,4,Automotive,Credit Card,3.5,0.025,23,726,170479.2825,0.0,0.25,0,1
CUST03198,2021-03-11,2023-07-10,7,5309105.99,4.571428571428571,1,0,7,Health,COD,9.5,0.0642857142857143,174,1025,758443.7128571429,0.14285714285714285,0.0,0,1
CUST03199,2023-09-05,2023-09-05,1,813081.32,5.0,0,0,1,Beauty,COD,7.333333333333333,0.5,117,117,813081.32,0.0,0.0,0,0
CUST03200,2022-04-21,2023-12-24,6,8925160.86,4.166666666666667,0,0,6,Home & Living,Bank Transfer,4.75,0.09999999999999999,7,619,1487526.8099999998,0.0,0.0,0,1
CUST03201,2022-03-04,2022-12-13,3,4134722.1,4.0,0,0,3,Fashion,Bank Transfer,5.666666666666667,0.15,383,667,1378240.7,0.0,0.0,1,1
CUST03202,2021-01-12,2023-11-21,6,2847433.22,4.0,2,0,6,Beauty,COD,8.5,0.15833333333333333,40,1083,474572.20333333337,0.3333333333333333,0.0,0,1
CUST03203,2021-01-23,2023-05-27,4,10838575.620000001,3.75,0,0,4,Automotive,Bank Transfer,9.5,0.0,218,1072,2709643.9050000003,0.0,0.0,1,1
CUST03204,2021-07-30,2023-10-09,7,3487116.2,3.857142857142857,0,0,7,Books,E-Wallet,8.2,0.07857142857142858,83,884,498159.4571428572,0.0,0.0,0,1
CUST03206,2021-05-18,2023-12-01,8,4703905.38,3.75,0,0,8,Toys,Bank Transfer,3.3333333333333335,0.125,30,957,587988.1725,0.0,0.0,0,1
CUST03207,2023-06-25,2023-09-14,3,2221007.65,4.666666666666667,1,0,3,F&B,Bank Transfer,10.5,0.3666666666666667,108,189,740335.8833333333,0.3333333333333333,0.0,0,1
CUST03208,2021-12-09,2022-11-06,2,107765.54999999999,2.5,0,0,2,Automotive,Bank Transfer,6.0,0.07500000000000001,420,752,53882.774999999994,0.0,0.0,1,1
CUST03209,2021-09-05,2023-05-04,5,3058057.16,3.8,0,0,5,Sports,Bank Transfer,9.0,0.18,241,847,611611.432,0.0,0.0,1,1
CUST03210,2022-01-30,2023-05-29,2,1530412.38,2.5,1,0,2,Automotive,Bank Transfer,7.333333333333333,0.325,216,700,765206.19,0.5,0.0,1,0
CUST03211,2021-07-06,2023-07-13,4,5310501.83,4.25,0,1,4,Beauty,Debit Card,8.0,0.2125,171,908,1327625.4575,0.0,0.25,0,1
CUST03212,2021-09-05,2022-02-20,2,753645.91,3.6666666666666665,0,0,2,Beauty,E-Wallet,8.0,0.09999999999999999,679,847,376822.955,0.0,0.0,1,1
CUST03213,2021-11-29,2023-05-27,3,5574999.91,3.6666666666666665,1,0,3,Books,COD,6.5,0.03333333333333333,218,762,1858333.3033333335,0.3333333333333333,0.0,1,1
CUST03214,2023-11-11,2023-11-11,1,632578.1,2.0,0,0,1,Sports,Credit Card,9.0,0.0,50,50,632578.1,0.0,0.0,0,1
CUST03215,2021-11-29,2023-06-21,4,2911098.09,4.25,1,0,4,Fashion,Unknown,4.666666666666667,0.1625,193,762,727774.5225,0.25,0.0,1,1
CUST03216,2021-01-03,2023-12-02,5,10566203.870000001,2.6,0,0,5,F&B,COD,11.333333333333334,0.05,29,1092,2113240.774,0.0,0.0,0,1
CUST03217,2021-09-15,2023-04-28,5,2238349.3,4.2,0,0,5,Toys,E-Wallet,6.0,0.16,247,837,447669.86,0.0,0.0,1,1
CUST03218,2021-07-25,2023-05-16,4,955563.62,4.5,0,0,4,F&B,Debit Card,5.333333333333333,0.1125,229,889,238890.905,0.0,0.0,1,1
CUST03219,2021-08-04,2023-05-01,6,1455959.8199999998,3.8333333333333335,0,0,6,F&B,Bank Transfer,5.8,0.11666666666666665,244,879,242659.96999999997,0.0,0.0,1,1
CUST03220,2021-04-03,2023-12-08,9,11777019.51,3.3333333333333335,1,0,9,Beauty,Debit Card,10.0,0.1611111111111111,23,1002,1308557.7233333334,0.1111111111111111,0.0,0,1
CUST03222,2023-08-02,2023-08-02,1,343296.57,5.0,0,0,1,Electronics,Credit Card,7.0,0.05,151,151,343296.57,0.0,0.0,0,1
CUST03223,2021-01-04,2023-09-01,8,7907206.84,3.125,2,0,8,Beauty,Debit Card,9.4,0.11875000000000001,121,1091,988400.855,0.25,0.0,0,1
CUST03224,2021-08-11,2023-05-01,5,3551146.9200000004,2.4,0,0,5,Electronics,Credit Card,4.666666666666667,0.06999999999999999,244,872,710229.3840000001,0.0,0.0,1,1
CUST03225,2021-12-30,2023-09-27,3,3520648.8899999997,4.0,0,0,3,Home & Living,Bank Transfer,7.333333333333333,0.18333333333333335,95,731,1173549.63,0.0,0.0,0,1
CUST03226,2021-01-22,2023-08-30,5,5820468.449999999,4.2,0,0,5,Books,Debit Card,10.75,0.12,123,1073,1164093.69,0.0,0.0,0,1
CUST03227,2023-06-09,2023-06-09,1,1908929.27,3.0,0,0,1,Books,COD,7.333333333333333,0.15,205,205,1908929.27,0.0,0.0,1,0
CUST03228,2022-06-11,2023-09-19,3,1301410.75,4.666666666666667,1,0,3,Beauty,Credit Card,3.0,0.18333333333333335,103,568,433803.5833333333,0.3333333333333333,0.0,0,1
CUST03229,2021-04-18,2022-05-08,4,1096281.77,3.5,0,0,4,Sports,Debit Card,4.666666666666667,0.0,602,987,274070.4425,0.0,0.0,1,1
CUST03230,2022-01-20,2023-03-18,3,2384046.25,3.6666666666666665,1,0,3,F&B,Bank Transfer,2.0,0.11666666666666665,288,710,794682.0833333334,0.3333333333333333,0.0,1,1
CUST03231,2021-08-27,2023-08-26,3,478536.39999999997,3.0,0,0,3,Electronics,Bank Transfer,6.0,0.13333333333333333,127,856,159512.13333333333,0.0,0.0,0,1
CUST03232,2021-02-01,2023-06-26,4,649551.3300000001,4.0,0,0,4,Fashion,Bank Transfer,11.5,0.25,188,1063,162387.83250000002,0.0,0.0,1,1
CUST03233,2021-10-21,2022-11-24,2,180980.1,4.0,0,0,2,Fashion,Credit Card,12.0,0.025,402,801,90490.05,0.0,0.0,1,1
CUST03234,2021-02-26,2023-06-04,6,2642187.2800000003,3.5,0,0,6,Home & Living,Debit Card,7.166666666666667,0.09166666666666667,210,1038,440364.5466666667,0.0,0.0,1,1
CUST03235,2022-01-07,2023-12-11,4,1482868.82,4.5,0,1,4,Beauty,Bank Transfer,6.666666666666667,0.037500000000000006,20,723,370717.205,0.0,0.25,0,1
CUST03236,2021-06-23,2023-04-08,5,24512484.07,4.6,1,0,5,Automotive,COD,10.0,0.2,267,921,4902496.814,0.2,0.0,1,1
CUST03238,2023-09-14,2023-12-16,2,1141440.8900000001,4.0,0,0,2,Sports,Bank Transfer,9.0,0.1,15,108,570720.4450000001,0.0,0.0,0,1
CUST03239,2021-02-16,2023-02-16,7,3417685.99,4.0,1,0,7,Beauty,Bank Transfer,6.0,0.15714285714285717,318,1048,488240.85571428575,0.14285714285714285,0.0,1,1
CUST03240,2021-01-22,2023-04-03,6,2699003.94,3.6666666666666665,1,0,6,Books,E-Wallet,7.4,0.10000000000000002,272,1073,449833.99,0.16666666666666666,0.0,1,1
CUST03241,2021-07-26,2023-07-04,4,1996769.5000000002,3.75,0,0,4,Sports,Bank Transfer,1.0,0.125,180,888,499192.37500000006,0.0,0.0,0,1
CUST03242,2022-09-20,2022-09-20,1,20743.91,4.0,0,0,1,Sports,COD,5.0,0.0,467,467,20743.91,0.0,0.0,1,1
CUST03243,2022-05-24,2022-11-10,2,471371.18000000005,4.0,0,0,2,Home & Living,Bank Transfer,9.0,0.125,416,586,235685.59000000003,0.0,0.0,1,1
CUST03244,2021-09-30,2021-11-14,2,461848.87,4.333333333333333,0,0,2,Automotive,Credit Card,7.333333333333333,0.13333333333333333,777,822,230924.435,0.0,0.0,1,0
CUST03245,2021-08-16,2023-08-14,6,2306613.34,3.6666666666666665,1,0,6,Beauty,COD,8.0,0.18333333333333332,139,867,384435.55666666664,0.16666666666666666,0.0,0,1
CUST03246,2021-08-16,2023-10-25,6,4266033.71,3.6666666666666665,1,0,6,Electronics,COD,3.6666666666666665,0.21666666666666667,67,867,711005.6183333333,0.16666666666666666,0.0,0,1
CUST03247,2021-10-15,2023-09-04,4,633072.45,3.75,1,0,4,Fashion,COD,8.0,0.2125,118,807,158268.1125,0.25,0.0,0,1
CUST03248,2022-12-20,2022-12-20,1,210358.93,5.0,0,0,1,Fashion,Bank Transfer,1.0,0.0,376,376,210358.93,0.0,0.0,1,1
CUST03249,2021-04-15,2023-11-15,5,1221557.76,3.8,0,0,5,Home & Living,E-Wallet,7.0,0.19,46,990,244311.552,0.0,0.0,0,1
CUST03250,2021-05-03,2023-10-31,5,1780696.77,4.2,0,0,5,F&B,Debit Card,5.5,0.16,61,972,356139.354,0.0,0.0,0,1
CUST03251,2021-10-23,2023-10-10,3,2490961.21,3.0,0,0,3,Automotive,Credit Card,7.0,0.18333333333333335,82,799,830320.4033333333,0.0,0.0,0,1
CUST03252,2023-03-07,2023-11-11,3,106781.59,4.333333333333333,1,0,3,Books,Bank Transfer,9.0,0.3666666666666667,50,299,35593.863333333335,0.3333333333333333,0.0,0,1
CUST03253,2021-03-08,2023-12-10,6,2630987.77,3.3333333333333335,0,0,6,Beauty,Bank Transfer,5.8,0.10833333333333334,21,1028,438497.96166666667,0.0,0.0,0,1
CUST03254,2021-06-29,2021-10-19,4,1233576.6300000001,3.75,0,0,4,Electronics,Bank Transfer,8.0,0.2375,803,915,308394.15750000003,0.0,0.0,1,1
CUST03255,2021-03-08,2023-12-10,5,3536813.61,4.8,0,0,5,Sports,Bank Transfer,4.25,0.24,21,1028,707362.722,0.0,0.0,0,1
CUST03256,2021-03-03,2023-03-20,4,2753264.38,4.25,2,0,4,Electronics,E-Wallet,3.0,0.075,286,1033,688316.095,0.5,0.0,1,1
CUST03257,2021-04-01,2023-08-23,4,352512.17,4.0,1,0,4,F&B,E-Wallet,7.0,0.1,130,1004,88128.0425,0.25,0.0,0,1
CUST03258,2021-03-08,2023-01-16,4,2925099.53,4.25,0,0,4,Books,COD,8.0,0.2375,349,1028,731274.8825,0.0,0.0,1,1
CUST03259,2021-02-21,2023-08-08,5,4254351.54,4.0,0,1,5,Automotive,COD,7.0,0.21000000000000002,145,1043,850870.308,0.0,0.2,0,1
CUST03260,2021-08-08,2023-11-14,3,295028.42,4.0,0,0,3,Books,Bank Transfer,3.0,0.4166666666666667,47,875,98342.80666666666,0.0,0.0,0,1
CUST03261,2021-07-11,2022-07-15,4,2345689.54,4.75,0,0,4,Automotive,COD,6.75,0.1,534,903,586422.385,0.0,0.0,1,1
CUST03262,2021-09-07,2023-10-22,5,1872704.4100000001,3.8,0,0,5,Home & Living,Bank Transfer,1.3333333333333333,0.1,70,845,374540.88200000004,0.0,0.0,0,1
CUST03263,2021-09-26,2022-02-07,2,248369.21,4.0,0,0,2,Automotive,Bank Transfer,10.0,0.175,692,826,124184.605,0.0,0.0,1,1
CUST03264,2021-11-28,2023-08-22,6,8537950.16,4.857142857142857,0,0,6,Books,Debit Card,7.666666666666667,0.049999999999999996,131,763,1422991.6933333334,0.0,0.0,0,1
CUST03265,2021-01-01,2023-11-08,7,3204332.68,3.857142857142857,0,0,7,F&B,COD,4.0,0.15714285714285717,53,1094,457761.81142857147,0.0,0.0,0,1
CUST03266,2021-06-12,2021-08-23,2,5714940.49,4.0,0,0,2,Automotive,Credit Card,6.5,0.35,860,932,2857470.245,0.0,0.0,1,1
CUST03267,2021-09-25,2023-07-20,2,420796.0,3.5,1,0,2,Books,Credit Card,3.0,0.1,164,827,210398.0,0.5,0.0,0,1
CUST03268,2022-07-18,2022-07-18,1,130226.86,2.0,0,0,1,Fashion,E-Wallet,5.0,0.0,531,531,130226.86,0.0,0.0,1,1
CUST03269,2021-06-12,2023-01-10,6,2316746.07,4.0,0,3,6,Automotive,E-Wallet,6.0,0.1416666666666667,355,932,386124.345,0.0,0.5,1,1
CUST03270,2021-03-19,2023-09-21,4,947282.81,3.0,1,1,4,Automotive,COD,7.0,0.125,101,1017,236820.7025,0.25,0.25,0,1
CUST03271,2021-04-13,2023-06-02,4,1278331.21,3.75,0,0,4,Beauty,COD,8.0,0.225,212,992,319582.8025,0.0,0.0,1,1
CUST03272,2022-12-26,2022-12-26,1,41376.84,3.0,0,0,1,Electronics,Bank Transfer,7.333333333333333,0.1,370,370,41376.84,0.0,0.0,1,0
CUST03273,2021-01-12,2023-02-02,3,304421.27,4.333333333333333,0,0,3,Books,Bank Transfer,8.0,0.3,332,1083,101473.75666666667,0.0,0.0,1,1
CUST03274,2023-12-24,2023-12-24,1,198457.83,5.0,0,0,1,Sports,Debit Card,7.0,0.25,7,7,198457.83,0.0,0.0,0,1
CUST03275,2021-04-09,2023-11-27,6,999486.05,3.6666666666666665,0,0,6,Sports,COD,7.4,0.024999999999999998,34,996,166581.00833333333,0.0,0.0,0,1
CUST03276,2021-05-01,2023-05-09,6,1415545.19,3.3333333333333335,0,0,6,Automotive,Credit Card,8.4,0.2833333333333333,236,974,235924.19833333333,0.0,0.0,1,1
CUST03278,2022-02-18,2023-11-24,4,783567.0599999999,3.75,1,0,4,Beauty,Credit Card,10.0,0.1125,37,681,195891.76499999998,0.25,0.0,0,1
CUST03279,2021-01-10,2022-02-22,5,1840978.21,3.0,1,0,5,Automotive,Credit Card,9.0,0.2,677,1085,368195.642,0.2,0.0,1,1
CUST03280,2021-10-26,2023-10-17,3,544436.1699999999,4.333333333333333,0,0,3,Automotive,Bank Transfer,10.0,0.31666666666666665,75,796,181478.7233333333,0.0,0.0,0,1
CUST03281,2021-04-20,2023-11-07,4,8939222.8,4.0,0,0,4,Fashion,E-Wallet,7.0,0.1,54,985,2234805.7,0.0,0.0,0,1
CUST03282,2021-07-04,2022-04-07,2,303995.63,4.0,0,0,2,Automotive,Credit Card,7.0,0.15,633,910,151997.815,0.0,0.0,1,1
CUST03283,2021-01-22,2022-05-05,7,953349.74,3.4285714285714284,1,0,7,Sports,Credit Card,8.6,0.12142857142857144,605,1073,136192.82,0.14285714285714285,0.0,1,1
CUST03284,2021-09-10,2022-07-24,3,687851.63,4.333333333333333,0,0,3,Automotive,Bank Transfer,9.0,0.11666666666666665,525,842,229283.87666666668,0.0,0.0,1,1
CUST03285,2021-05-13,2023-11-29,4,3678646.42,4.25,0,0,4,Automotive,Bank Transfer,7.75,0.07500000000000001,32,962,919661.605,0.0,0.0,0,1
CUST03286,2022-12-03,2023-09-30,4,12948007.670000002,4.0,1,0,4,Books,Bank Transfer,5.0,0.037500000000000006,92,393,3237001.9175000004,0.25,0.0,0,1
